,都道府県名,市町村名,条例名,提案主体,"原案
可決","修正
可決",議決年月日,施行年月日,備考,和暦年,和暦月,jyorei_nendo,jyorei_year,time_pm
370,和歌山県,みなべ町,"みなべ町紀州南高梅使用のおにぎり及び梅干しの
普及に関する条例",委員会,○,,H26.9.26,H26.10.1,,26,9,2014.0,2014,和歌山県みなべ町
371,鳥取県,日南町,日南町住宅改修助成条例の一部を改正する条例,委員会,○,,H28.3.23,H28.3.23,,28,3,2015.0,2016,鳥取県日南町
372,鳥取県,日南町,"日南町意欲ある農業者支援条例の一部を改正する
条例",委員会,○,,H28.3.23,H28.3.23,,28,3,2015.0,2016,鳥取県日南町
373,島根県,松江市,松江市自転車安全利用条例,議員,○,,H26.6.27,H26.8.1,,26,6,2014.0,2014,島根県松江市
374,島根県,出雲市,出雲市地酒で乾杯条例,議員,○,,H26.6.26,H26.6.26,,26,6,2014.0,2014,島根県出雲市
375,島根県,出雲市,出雲市自治会等応援条例,議員,○,,H27.3.24,H27.3.25,,27,3,2014.0,2015,島根県出雲市
376,島根県,大田市,大田市地酒で乾杯条例,議員,,○,H26.12.2,H26.12.5,,26,12,2014.0,2014,島根県大田市
377,島根県,奥出雲町,奥出雲町中小企業・小規模企業振興基本条例,委員会,○,,H28.3.25,H28.3.25,,28,3,2015.0,2016,島根県奥出雲町
378,島根県,津和野町,町長の専決処分事項の指定に関する条例,委員会,○,,H27.3.17,H27.3.19,,27,3,2014.0,2015,島根県津和野町
379,岡山県,岡山市,持続可能な開発のための教育の推進に関する条例,議員,○,,H26.9.26,H26.9.30,,26,9,2014.0,2014,岡山県岡山市
380,岡山県,倉敷市,自殺対策基本条例,議員,○,,H26.12.19,H27.4.1,,26,12,2014.0,2014,岡山県倉敷市
381,広島県,福山市,福山市ばらのまち条例,議員,○,,H27.9.17,H27.9.18,,27,9,2015.0,2015,広島県福山市
382,広島県,三次市,三次市自転車の安全利用に関する条例,議員,○,,H27.9.29,H28.1.1,,27,9,2015.0,2015,広島県三次市
383,広島県,海田町,"海田町庁舎建設場所について町民の意思を問う住
民投票条例を廃止する条例",議員,○,,H27.12.3,H27.12.9,,27,12,2015.0,2015,広島県海田町
384,山口県,防府市,防府市中小企業振興基本条例,議員,○,,H27.3.25,H27.8.1,,27,3,2014.0,2015,山口県防府市
385,山口県,周南市,周南市政治倫理条例(全部改正),委員会,○,,H28.3.16,（H28.6.20）,,28,3,2015.0,2016,山口県周南市
386,山口県,周南市,周南市政治倫理条例(一部改正),委員会,○,,H27.3.19,H27.4.1,,27,3,2014.0,2015,山口県周南市
387,山口県,周南市,周南市の地域医療を守る条例,委員会,○,,H27.6.24,H27.6.24,,27,6,2015.0,2015,山口県周南市
388,徳島県,阿南市,阿南市長の在任期間に関する条例を廃止する条例,議員,○,,H26.6.23,H26.6.24,,26,6,2014.0,2014,徳島県阿南市
389,徳島県,那賀町,"那賀町公の施設における指定管理者の指定の手続
等に関する条例の一部改正",議員,○,,H27.2.5,H27.4.1,,27,2,2014.0,2015,徳島県那賀町
390,徳島県,那賀町,那賀町山づくり条例,委員会,○,,H27.3.19,H27.4.1,,27,3,2014.0,2015,徳島県那賀町
391,徳島県,那賀町,"那賀町公の施設における指定管理者の指定の手続
等に関する条例の一部改正",議員,○,,H27.9.18,H27.9.24,,27,9,2015.0,2015,徳島県那賀町
392,徳島県,那賀町,とくしまNAKAドローンの日条例,議員,○,,H28.3.18,H28.4.1,,28,3,2015.0,2016,徳島県那賀町
393,香川県,坂出市,坂出市歯と口腔の健康づくり推進条例,議員,○,,H27.12.22,H27.12.28,,27,12,2015.0,2015,香川県坂出市
394,愛媛県,四国中央市,"四国中央市快適で美しいまちづくりの推進に関す
る条例",議員,○,,H27.9.29,H28.1.1,,27,9,2015.0,2015,愛媛県四国中央市
395,愛媛県,松野町,"松野町に副町長を置かないことの条例を廃止する
条例",議員,○,,H28.3.14,H28.3.15,,28,3,2015.0,2016,愛媛県松野町
396,高知県,高知市,高知市公共調達条例(改正）,議員,○,,H26.9.26,H27.10.1,"一部は平成27年1
月1日施行",26,9,2014.0,2014,高知県高知市
397,高知県,香美市,香美市産業振興条例,委員会,○,,H28.3.18,H28.4.1,,28,3,2015.0,2016,高知県香美市
398,福岡県,北九州市,北九州市中小企業振興条例,委員会,○,,H26.12.8,H27.4.1,,26,12,2014.0,2014,福岡県北九州市
399,福岡県,北九州市,北九州市子ども読書活動推進条例,委員会,○,,H27.6.26,H27.7.3,,27,6,2015.0,2015,福岡県北九州市
400,福岡県,福岡市,ふくおかさん家のうまかもん条例,議員,○,,H26.9.16,H27.4.1,,26,9,2014.0,2014,福岡県福岡市
401,福岡県,豊前市,"豊前市老朽危険家屋等除去後の土地に対する固定
資産税の減免に関する条例",議員,○,,H26.6.19,H26.6.20,,26,6,2014.0,2014,福岡県豊前市
402,福岡県,遠賀町,遠賀町地元酒等による乾杯の推進に関する条例,議員,○,,H26.12.22,H26.12.22,,26,12,2014.0,2014,福岡県遠賀町
403,佐賀県,唐津市,"唐津焼の器に注いだ地酒による乾杯を推進する条
例",議員,○,,H27.12.9,H27.12.9,,27,12,2015.0,2015,佐賀県唐津市
404,佐賀県,嬉野市,"嬉野市議決事件に該当しない契約についての報告
に関する条例",議員,○,,H26.12.18,H27.1.1,,26,12,2014.0,2014,佐賀県嬉野市
405,長崎県,小値賀町,小値賀町議会の議決に付すべき事件に関する条例,委員会,○,,H26.1.24,H26.2.12,,26,1,2013.0,2014,長崎県小値賀町
406,長崎県,小値賀町,小値賀町債権管理条例,議員,○,,H26.12.25,H26.12.26,,26,12,2014.0,2014,長崎県小値賀町
407,熊本県,荒尾市,荒尾市中小企業・小規模企業振興基本条例,委員会,○,,H28.3.23,H28.3.25,,28,3,2015.0,2016,熊本県荒尾市
408,熊本県,山鹿市,"山鹿市あいさつの励行及び互礼の普及の推進に関
する条例",議員,○,,H26.9.17,H26.9.22,,26,9,2014.0,2014,熊本県山鹿市
409,熊本県,益城町,"益城町ふるさとづくり施設整備補助金条例につい
て",議員,○,,H27.12.15,H27.12.17,,27,12,2015.0,2015,熊本県益城町
410,熊本県,相良村,相良村環境美化条例,議員,○,,H27.6.12,H27.6.17,,27,6,2015.0,2015,熊本県相良村
411,熊本県,あさぎり町,"町長の専決処分事項の指定に関する条例の一部を
改正する条例",委員会,○,,H26.6.13,H26.6.16,,26,6,2014.0,2014,熊本県あさぎり町
412,熊本県,あさぎり町,"球磨焼酎は、ガラとチョクで盃(さかずき)を交わ
しながら飲み、球磨拳を楽しみ、食べ物は「ごち
そうさん」の感謝の心と「もったいない」の精神
で、胃袋に消費することを推進する条例の一部を
改正する条例",議員,○,,H26.6.13,H26.6.16,,26,6,2014.0,2014,熊本県あさぎり町
413,大分県,大分市,大分市民のこころといのちを守る条例,議員,○,,H27.9.7,H28.4.1,,27,9,2015.0,2015,大分県大分市
414,大分県,別府市,別府市協働のまちづくり推進基本条例,委員会,○,,H27.3.23,H27.4.1,,27,3,2014.0,2015,大分県別府市
415,大分県,臼杵市,臼杵の地酒による乾杯条例,議員,○,,H27.9.25,H27.10.1,,27,9,2015.0,2015,大分県臼杵市
416,宮崎県,川南町,"川南町地域全体でとりくむ生き活き健康づくり条
例",議員,○,,H28.3.18,H28.4.1,,28,3,2015.0,2016,宮崎県川南町
417,鹿児島県,南大隅町,南大隅町ふるさと環境美化条例,委員会,○,,H27.3.25,H27.4.1,,27,3,2014.0,2015,鹿児島県南大隅町
418,沖縄県,那覇市,めんそーれ那覇市観光振興条例制定について,議員,○,,H27.3.20,H27.4.1,,27,3,2014.0,2015,沖縄県那覇市
419,沖縄県,石垣市,石垣市新庁舎建設位置に関する住民投票条例,議員,○,,H27.12.11,H27.12.18,,27,12,2015.0,2015,沖縄県石垣市
420,沖縄県,竹富町,"竹富町役場の位置についての意思を問う住民投票
条例",議員,○,,H27.9.17,H27.10.6,,27,9,2015.0,2015,沖縄県竹富町
421,沖縄県,竹富町,イリオモテヤマネコの日を定める条例,議員,○,,H27.9.17,H27.9.25,,27,9,2015.0,2015,沖縄県竹富町
